treatment,date,jobdate,sampleid,imageid,filename,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,plantarea,obj_in_frame,unique_roi,gtype
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,3,32.8015,0.1978,1.8650,0.0793,0.7087,32.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,4,28.9041,0.1968,1.7867,0.0865,1.1700,18.3600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,5,32.7554,0.2120,1.6684,0.0765,0.7033,29.7600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,7,28.7383,0.1825,2.0573,0.0854,1.0934,20.4800,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,31,diy_data\pimframes\fluc-20190731-tray2-31.tif,Fp,t280_ALon,8,23.6361,0.2176,2.2519,0.1025,2.0799,11.7600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,0,36.8052,0.2001,1.8850,0.0834,0.8474,24.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,1,42.1877,0.2228,1.6670,0.0806,0.7701,31.1200,True,True,stn7
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,2,41.7237,0.2283,1.6898,0.0757,0.5548,26.2000,True,True,stn7
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,3,40.7966,0.1978,1.8650,0.0793,0.7087,32.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,4,35.9325,0.1968,1.7867,0.0865,1.1700,18.3600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,5,41.5161,0.2120,1.6684,0.0765,0.7033,29.7600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,7,35.1406,0.1825,2.0573,0.0854,1.0934,20.4800,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,32,diy_data\pimframes\fluc-20190731-tray2-32.tif,Fmp,t280_ALon,8,30.4218,0.2176,2.2519,0.1025,2.0799,11.7600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,0,28.6315,0.2103,1.9331,0.0949,1.1680,24.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,1,31.6350,0.2373,1.6926,0.0844,0.6154,31.1200,True,True,stn7
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,2,31.1939,0.2390,1.7436,0.0765,0.5616,26.2000,True,True,stn7
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,3,31.9583,0.2011,1.9239,0.0794,0.8266,32.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,4,28.0937,0.2013,1.8826,0.0890,1.2240,18.3600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,5,31.7742,0.2163,1.7498,0.0804,0.8196,29.7600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,7,27.8652,0.1935,2.0988,0.1102,0.9321,20.4800,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,33,diy_data\pimframes\fluc-20190731-tray2-33.tif,Fp,t300_ALon,8,23.1327,0.2230,2.2272,0.1002,1.1178,11.7600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,0,36.2630,0.2103,1.9331,0.0949,1.1680,24.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,1,41.6131,0.2373,1.6926,0.0844,0.6154,31.1200,True,True,stn7
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,2,40.9664,0.2390,1.7436,0.0765,0.5616,26.2000,True,True,stn7
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,3,40.1201,0.2011,1.9239,0.0794,0.8266,32.6400,True,True,wt
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,4,35.2026,0.2013,1.8826,0.0890,1.2240,18.3600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,5,40.6169,0.2163,1.7498,0.0804,0.8196,29.7600,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,7,34.3809,0.1935,2.0988,0.1102,0.9321,20.4800,True,True,kea3
fluc,2019-07-31,2019-07-31,tray2,34,diy_data\pimframes\fluc-20190731-tray2-34.tif,Fmp,t300_ALon,8,29.9830,0.2230,2.2272,0.1002,1.1178,11.7600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,0,26.9788,0.7431,0.0000,0.0203,0.0000,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,1,29.2019,0.7359,0.0000,0.0261,0.0000,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,2,28.1910,0.7376,0.0000,0.0260,0.0000,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,3,27.0416,0.7458,0.0000,0.0238,0.0000,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,4,27.2634,0.7413,0.0000,0.0224,0.0000,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,5,26.5435,0.7386,0.0000,0.0230,0.0000,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,7,24.4575,0.7508,0.0000,0.0273,0.0000,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,1,diy_data\pimframes\fluc-20190731-tray3-1.tif,Fo,FvFm,8,24.4629,0.7485,0.0000,0.0243,0.0000,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,0,104.7329,0.7431,0.0000,0.0203,0.0000,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,1,110.0125,0.7359,0.0000,0.0261,0.0000,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,2,107.4673,0.7376,0.0000,0.0260,0.0000,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,3,106.0491,0.7458,0.0000,0.0238,0.0000,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,4,105.2054,0.7413,0.0000,0.0224,0.0000,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,5,101.4316,0.7386,0.0000,0.0230,0.0000,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,7,98.6033,0.7508,0.0000,0.0273,0.0000,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,2,diy_data\pimframes\fluc-20190731-tray3-2.tif,Fm,FvFm,8,96.9413,0.7485,0.0000,0.0243,0.0000,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,0,103.2079,0.0044,0.0354,0.0129,0.0342,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,1,109.0720,0.0065,0.0302,0.0193,0.0323,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,2,106.4724,0.0062,0.0299,0.0191,0.0262,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,3,105.0473,0.0052,0.0329,0.0183,0.0405,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,4,104.6265,0.0035,0.0319,0.0123,0.0341,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,5,100.3872,0.0052,0.0306,0.0150,0.0313,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,7,96.7212,0.0105,0.0405,0.0253,0.0563,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,7,diy_data\pimframes\fluc-20190731-tray3-7.tif,Fp,t40_ALon,8,94.7703,0.0102,0.0354,0.0200,0.0446,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,0,101.4962,0.0044,0.0354,0.0129,0.0342,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,1,107.3302,0.0065,0.0302,0.0193,0.0323,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,2,104.6265,0.0062,0.0299,0.0191,0.0262,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,3,103.1267,0.0052,0.0329,0.0183,0.0405,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,4,102.3705,0.0035,0.0319,0.0123,0.0341,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,5,98.7567,0.0052,0.0306,0.0150,0.0313,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,7,95.9113,0.0105,0.0405,0.0253,0.0563,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,8,diy_data\pimframes\fluc-20190731-tray3-8.tif,Fmp,t40_ALon,8,94.2263,0.0102,0.0354,0.0200,0.0446,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,0,61.0668,0.0120,0.7375,0.0294,0.1636,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,1,64.3349,0.0125,0.7466,0.0315,0.1895,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,2,60.7789,0.0141,0.7855,0.0335,0.2036,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,3,61.6749,0.0156,0.7401,0.0321,0.1976,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,4,74.6027,0.0120,0.4219,0.0232,0.1250,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,5,71.8917,0.0169,0.4135,0.0278,0.1350,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,7,58.7376,0.0273,0.6954,0.0425,0.4504,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,9,diy_data\pimframes\fluc-20190731-tray3-9.tif,Fp,t60_ALon,8,54.4024,0.0298,0.7591,0.0413,0.1702,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,0,60.5144,0.0120,0.7375,0.0294,0.1636,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,1,63.5884,0.0125,0.7466,0.0315,0.1895,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,2,60.1993,0.0141,0.7855,0.0335,0.2036,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,3,61.3837,0.0156,0.7401,0.0321,0.1976,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,4,74.2917,0.0120,0.4219,0.0232,0.1250,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,5,72.1865,0.0169,0.4135,0.0278,0.1350,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,7,59.3701,0.0273,0.6954,0.0425,0.4504,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,10,diy_data\pimframes\fluc-20190731-tray3-10.tif,Fmp,t60_ALon,8,55.4076,0.0298,0.7591,0.0413,0.1702,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,0,45.7618,0.0393,1.2458,0.0551,0.2500,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,1,47.6995,0.0357,1.2711,0.0447,0.2456,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,2,45.5879,0.0360,1.3122,0.0460,0.2597,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,3,46.8412,0.0441,1.2180,0.0537,0.2904,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,4,55.5923,0.0350,0.8672,0.0364,0.2473,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,5,54.2682,0.0421,0.8319,0.0399,0.2534,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,7,43.0393,0.0564,1.2529,0.0599,0.5445,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,11,diy_data\pimframes\fluc-20190731-tray3-11.tif,Fp,t80_ALon,8,40.5941,0.0616,1.2899,0.0566,0.2971,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,0,47.2018,0.0393,1.2458,0.0551,0.2500,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,1,48.9249,0.0357,1.2711,0.0447,0.2456,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,2,46.7002,0.0360,1.3122,0.0460,0.2597,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,3,48.5520,0.0441,1.2180,0.0537,0.2904,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,4,57.2560,0.0350,0.8672,0.0364,0.2473,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,5,56.4316,0.0421,0.8319,0.0399,0.2534,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,7,45.2776,0.0564,1.2529,0.0599,0.5445,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,12,diy_data\pimframes\fluc-20190731-tray3-12.tif,Fmp,t80_ALon,8,42.9257,0.0616,1.2899,0.0566,0.2971,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,0,40.5554,0.0558,1.5003,0.0648,0.3100,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,1,41.4726,0.0500,1.5763,0.0514,0.2678,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,2,39.7370,0.0501,1.6121,0.0553,0.3166,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,3,41.6352,0.0524,1.4727,0.0483,0.3240,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,4,46.0551,0.0552,1.2127,0.0436,0.3335,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,5,45.3783,0.0624,1.1526,0.0524,0.3157,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,7,37.7300,0.0772,1.5629,0.0834,0.9192,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,13,diy_data\pimframes\fluc-20190731-tray3-13.tif,Fp,t100_ALon,8,35.6753,0.0790,1.5549,0.0650,0.3359,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,0,42.6055,0.0558,1.5003,0.0648,0.3100,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,1,43.3067,0.0500,1.5763,0.0514,0.2678,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,2,41.4221,0.0501,1.6121,0.0553,0.3166,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,3,43.8110,0.0524,1.4727,0.0483,0.3240,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,4,48.5893,0.0552,1.2127,0.0436,0.3335,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,5,48.2451,0.0624,1.1526,0.0524,0.3157,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,7,40.4842,0.0772,1.5629,0.0834,0.9192,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,14,diy_data\pimframes\fluc-20190731-tray3-14.tif,Fmp,t100_ALon,8,38.5060,0.0790,1.5549,0.0650,0.3359,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,0,37.7253,0.0699,1.6703,0.0598,0.5724,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,1,38.4257,0.0655,1.7626,0.0567,0.6533,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,2,36.6717,0.0624,1.8149,0.0550,0.5480,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,3,38.6900,0.0747,1.6128,0.0609,0.4116,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,4,40.7188,0.0713,1.4649,0.0541,0.3830,26.8800,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,5,40.1918,0.0805,1.3783,0.0570,0.3295,22.5200,True,True,vccn1
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,6,nan,nan,nan,nan,nan,0.0000,nan,True,nan
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,7,34.7769,0.0893,1.7484,0.0848,0.8729,31.5600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,15,diy_data\pimframes\fluc-20190731-tray3-15.tif,Fp,t120_ALon,8,32.9085,0.0875,1.7976,0.0667,0.8475,23.1600,True,True,kea3
fluc,2019-07-31,2019-07-31,tray3,16,diy_data\pimframes\fluc-20190731-tray3-16.tif,Fmp,t120_ALon,0,40.3672,0.0699,1.6703,0.0598,0.5724,26.3600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,16,diy_data\pimframes\fluc-20190731-tray3-16.tif,Fmp,t120_ALon,1,40.9609,0.0655,1.7626,0.0567,0.6533,25.5600,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,16,diy_data\pimframes\fluc-20190731-tray3-16.tif,Fmp,t120_ALon,2,38.9548,0.0624,1.8149,0.0550,0.5480,23.8800,True,True,stn7
fluc,2019-07-31,2019-07-31,tray3,16,diy_data\pimframes\fluc-20190731-tray3-16.tif,Fmp,t120_ALon,3,41.5974,0.0747,1.6128,0.0609,0.4116,21.1600,True,True,wt
fluc,2019-07-31,2019-07-31,tray3,16,diy_data\pimframes\fluc-20190731-tray3-16.tif,Fmp,t120_ALon,4,43.7426,0.0713,1.4649,0.0541,0.3830,26.8800,True,True,vccn1
